ID,WEIGHT,PRSGA20,SENGA20,SEN2GA20,ABORT2,ABORTION,AGE,AGE3,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BIDENWINGEN,BIDENWINGENB,BRNAGAIN,CALL,CDNUM,CHILD12,CONTAINCOVID,CONTAINCOVID2,CONTROLSEN,COUNT2,COUNTACC,EARLYVELECTION,ECONVCORONA20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLM,FAVPRES20,FAVTRUMP,FINSIT,FORCAND,GEOCODE,HANDLECORONA20,HANDLEECON20,INC100K,INC30K,INC50K,INCOME3,INCOME20,INCWHITE,ISSUE20,LATINO,LGBT,NEC,NEC2,NEWVOTER,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT20,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACISM20,RACISM20B,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TEMPBIDEN,TEMPERAMENT20,TEMPTRUMP,TIME16,TIME16MONTH,TIME16WEEK,TRUMP2,TRUMP4,TRUMPWINGEN20,TRUMPWINGEN20B,VERSION,VETVOTER,VOTE2016,VOTEEXPERIENCE,VOTEEXPERIENCE2,VOTEMETHOD,WHNCLINC,WHTEVANG
146961.0,0.65336693313,Donald Trump,David Perdue,Kelly Loeffler,Illegal,Illegal in all cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Yes,Call 3,12.0,,,,The Republican Party,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,,Only Trump,Favorable,Better today,,4.0,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,142.0,Independent/Something else,Conservative Republicans,Has good judgment,White,White,State questionnaire,White,White,White,,,South,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,Version 1,,Donald Trump,Very easy,Very easy or somewhat easy,Election day,No,White Born-again/Evangelical Christians
146963.0,0.32962454807,Joe Biden,Jon Ossoff,Matt Lieberman,Illegal,Illegal in all cases,30-44,30-59,35-39,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,,No,Call 3,10.0,,,,The Democratic Party,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,,Only Biden,Unfavorable,About the same,,1.0,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Racial inequality,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Conservative,30.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Omit,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,Version 1,,Hillary Clinton,Somewhat easy,Very easy or somewhat easy,Election day,No,All others
146979.0,0.57013189812,Donald Trump,David Perdue,Matt Lieberman,,,30-44,30-59,35-39,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,,,Call 3,14.0,,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,Election day,,,,,,,,,,,,,1.0,,,,,,,,,,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,16.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,National questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,,,Version 3,,,Somewhat easy,Very easy or somewhat easy,Election day,,
146992.0,0.38051332133,Donald Trump,David Perdue,Doug Collins,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Concerned,Concerned or scared,,Call 3,14.0,Yes,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Somewhat confident,Election day,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,Unfavorable,,,,For your candidate,1.0,Donald Trump,Donald Trump,,,,,,,,Yes,No,Good,Excellent or good,No,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,,160.0,,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,One of many important problems,The most important problem or one of many important problems,South,Female,Latino women,"Cities 10,000-50,000",Small Cities/Rural,English, Georgia,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Excited,Excited or optimistic,Version 2,No,,,,Election day,,
146996.0,0.62751611444,Joe Biden,David Perdue,Doug Collins,Illegal,Illegal in most cases,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Yes,Call 3,12.0,,,,The Republican Party,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus","An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,,Only Trump,Favorable,Better today,,5.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Omit,No,,,,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,147.0,Moderate/Liberal Republicans,Moderate Independents,Omit,White,White,State questionnaire,White,White,White,,,South,Male,White men,Rural,Small Cities/Rural,English, Georgia,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,Version 1,,Donald Trump,Very easy,Very easy or somewhat easy,Election day,No,White Born-again/Evangelical Christians
147001.0,0.38051332133,Donald Trump,David Perdue,Kelly Loeffler,,,30-44,30-59,30-34,18-44,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Scared,Concerned or scared,,Call 3,14.0,Yes,Very well,Very well or somewhat well,,Very confident or somewhat confident,Very confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,Unfavorable,,,,For your candidate,1.0,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,102.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Female,White women,Rural,Small Cities/Rural,English, Georgia,Other,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Excited,Excited or optimistic,Version 2,No,,,,Election day,,
147003.0,0.64477613703,Joe Biden,Jon Ossoff,Other,,,18-29,18-29,18-24,18-44,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,Excited,Excited or optimistic,,Call 3,5.0,Yes,Somewhat badly,Somewhat badly or very badly,,Very confident or somewhat confident,Somewhat confident,Election day,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,Favorable,,,,For your candidate,3.0,Joe Biden,Joe Biden,,,,,,,,No,No,Not so good,Not so good or poor,Yes,Women with children,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,85.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,State questionnaire,Black,Non-white,Black,The most important problem,The most important problem or one of many important problems,South,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,Scared,Concerned or scared,Version 2,No,,,,Election day,,
147005.0,0.32082699107,Joe Biden,Jon Ossoff,Matt Lieberman,Legal,Legal in most cases,45-65,30-59,45-49,45+,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,,,Yes,Call 3,10.0,,,,The Democratic Party,,,Election day,Omit,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,,Only Biden,Unfavorable,About the same,,1.0,,,,,,,,,Racial inequality,No,,,,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,30.0,Liberal Democrats,Liberal Democrats,Omit,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,Version 1,,Hillary Clinton,Very easy,Very easy or somewhat easy,Election day,No,All others
147008.0,0.39666932866,Donald Trump,Shane Hazel,Matt Lieberman,Legal,Legal in most cases,30-44,30-59,30-34,18-44,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,,No,Call 3,3.0,,,,The Republican Party,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Unfavorable,,Only Trump,Favorable,Better today,,2.0,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Racial inequality,No,,,,,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,All others,Liberal,161.0,Moderate/Liberal Republicans,Liberal Independents,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,,,South,Male,Black men,Suburbs,Suburbs,English, Georgia,Other,Election day exit poll,No,Only Donald Trump does,Yes,In the last week,In the last month,In the last week,,,,,Version 1,,Donald Trump,Very easy,Very easy or somewhat easy,Election day,No,All others
147011.0,0.60352472678,Donald Trump,David Perdue,Raphael Warnock,,,30-44,30-59,40-44,18-44,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Concerned,Concerned or scared,,Call 3,13.0,No,Somewhat well,Very well or somewhat well,,Very confident or somewhat confident,Very confident,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,,,,For your candidate,2.0,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,No,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,39.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat approve,Somewhat approve,Concerned,Concerned or scared,Version 2,No,,,,Election day,,
147023.0,0.87201709426,Donald Trump,David Perdue,Doug Collins,,,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Scared,Concerned or scared,,Call 3,3.0,No,Somewhat well,Very well or somewhat well,,Not very confident or not at all confident,Not very confident,Election day,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,Unfavorable,,,,For your candidate,4.0,Donald Trump,Donald Trump,,,,,,,,No,No,Good,Excellent or good,Yes,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,13.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,White,White,One of many important problems,The most important problem or one of many important problems,South,Male,White men,Suburbs,Suburbs,English, Georgia,White suburban men,Election day exit poll,,,,,,,Strongly or somewhat approve,Strongly approve,Excited,Excited or optimistic,Version 2,No,,,,Election day,,
147026.0,0.41230475359,Joe Biden,Jon Ossoff,Raphael Warnock,,,30-44,30-59,40-44,18-44,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Not complete,,,,Call 3,4.0,,,,,,,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,3.0,,,,,,,,,,No,,,,No,,,,,,,,,60.0,,,,Black,Black,National questionnaire,Black,Non-white,Black,,,South,Female,Black women,Suburbs,Suburbs,English, Georgia,Other,Election day exit poll,,,,,,,,,,,Version 2,,,,,Election day,,
147027.0,0.34635353387,Donald Trump,David Perdue,Ed Tarver,,,30-44,30-59,40-44,18-44,30-44,40-49,,,,Complete,,,,Call 3,7.0,,,,,,,Election day,,Associate's degree (AA or AS),No college degree,More than high school graduate,,,Unfavorable,Favorable,Neither of them,Unfavorable,,,2.0,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000",,The economy,,,,,,,Democrat,,,Democratic women,Democrat,,Conservative,111.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Has good judgment,,,National questionnaire,,,,,,South,Female,,Suburbs,Suburbs,, Georgia,,Election day exit poll,,,,,,,,,,,Version 1,,,,,Election day,,
147048.0,0.83737665725,Donald Trump,David Perdue,Kelly Loeffler,Legal,Legal in most cases,45-65,60+,60-64,45+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,,,Yes,Call 3,12.0,,,,The Republican Party,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,,Only Trump,Favorable,Better today,,4.0,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Crime and safety,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,142.0,Independent/Something else,Conservative Republicans,Can unite the country,White,White,State questionnaire,White,White,White,,,South,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,No,Only Donald Trump does,Yes,In the last week,In the last month,In the last week,,,,,Version 1,,Donald Trump,Very easy,Very easy or somewhat easy,Election day,Yes,White Born-again/Evangelical Christians
147055.0,0.2604484451,Joe Biden,Jon Ossoff,Matt Lieberman,Legal,Legal in most cases,18-29,18-29,18-24,18-44,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,No,Call 3,10.0,,,,The Democratic Party,,,Election day,"Containing the coronavirus now, even if it hurts the economy",Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,,Only Biden,Unfavorable,About the same,,1.0,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Racial inequality,No,,,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,30.0,Liberal Democrats,Liberal Democrats,Cares about people like me,White,White,State questionnaire,White,White,White,,,South,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English, Georgia,Other,Election day exit poll,Yes,Only Joe Biden does,No,Before that,Before that,Before that,,,,,Version 1,,Didn't vote,Very easy,Very easy or somewhat easy,Election day,Yes,All others
147058.0,2.24149375527,Donald Trump,David Perdue,Kelly Loeffler,Illegal,Illegal in all cases,18-29,18-29,25-29,18-44,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,,No,Call 3,8.0,,,,The Republican Party,,,Election day,"Rebuilding the economy now, even if it hurts efforts to contain the coronavirus",Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,,Only Trump,Favorable,Worse today,,5.0,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",The economy,No,,,,,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,50.0,Independent/Something else,Conservative Republicans,Is a strong leader,White,White,State questionnaire,White,White,White,,,South,Female,White women,Rural,Small Cities/Rural,English, Georgia,Other,Election day exit poll,No,Only Donald Trump does,Yes,Before that,Before that,Before that,,,,,Version 1,,Didn't vote,Somewhat easy,Very easy or somewhat easy,Election day,Yes,All others
