ID,ABORT2,ABORTION,AGE,AGE3,AGE45,AGE60,AGE65,AGE8,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BORNINNC,BRNAGAIN,CALL,CDNUM,CELLPHONE,CELLULAR,CHILD12,DESCRIBP12,ECONBETT,ECONBLAME12,ECONDIR,ECONISS12,EDUC10,EDUCCOLL,EDUCHS,EDUCWHITE,FAVOBAMA2,FAVROMN2,FINSIT,GEOCODE,GOTV12,GOTVOBAMA,GOTVROMN,GOVNC12,GOVTDO10,HANDLEECON12,HANDLEMED12,HEALTHCARE12,HEALTHCARE12B,INC100K,INC30K,INC50K,INCOME12GEN,INCOME3,INCWHITE,INTOUCH12,ISSUE12,LAIDOFF4,LANDPHONE,LATINO,MARCHILD,MARRIED,MOVETONC,NEC,NEC2,OBAMANG,OBAMANG2,OBAMARICH,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PRSNC12,QLT12,QRACE3,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN10,ROMNRICH,SAMESEXM12,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME12,TIME12FEWD,TIME12MTH,VERSION,WHITEREL,WHNCLINC,WHTEVANG,WPROTBRN,WPROTBRN3,ZCODE1,ZCODE2,ZCODE3,ZCODE4,WEIGHT
7470.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,More than once a week,Weekly,All others,Complete,,No,,8.0,Yes,Both regular land-line and cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,"No, I was not contacted",For Romney or neither,For Obama or neither,Walter Dalton,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,Yes,No,,Yes,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,50038.0,Barack Obama,,White,White,State questionnaire,White,South,Something else,Other,The rich,Yes,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Telephone survey,,,,Version 3,White something else,Yes,All others,No,All others,Suburb,Rural,Rural,Downscale,2.44300270080566
16631.0,,,45-65,30-59,45+,45-59,40-49,45-49,Non Black 45-59,White 45-59,White 45-64,Once a week,Weekly,All others,Complete,,No,Call 1,5.0,Yes,Both regular land-line and cell phone service,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,"No, I was not contacted",For Romney or neither,For Obama or neither,Walter Dalton,,,Barack Obama,,,100k or more,"$30,000 or more",50k or more,"$100,000 - $199,999",100 thousand or more,"Over $50,000 and white",,,No,Yes,No,,Yes,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,3.0,Barack Obama,,White,White,State questionnaire,White,South,Something else,Other,The rich,Yes,Male,White men,Married men,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 3,White something else,No,All others,No,All others,Low Density Rural,Rural,Rural,Very downscale,0.391376286745071
60469.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,All others,Complete,,Yes,Call 3,3.0,Yes,Both regular land-line and cell phone service,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,1.0,"No, I was not contacted",For Romney or neither,For Obama or neither,Walter Dalton,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,Yes,No,,No,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,11.0,Barack Obama,,White,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other christian,The rich,Yes,Female,White women,Non married women,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 3,White Protestants,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Low Density Rural,Rural,Rural,Downscale,0.597968816757202
17027.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Black 18-29,Black 18-29,Black 18-29,A few times a month,Occasionally,Protestant/Do not attend weekly,Complete,,Yes,Call 1,3.0,Yes,Only cell phone service,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,1.0,"No, I was not contacted",For Romney or neither,For Obama or neither,Walter Dalton,,,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,No,No,No,,Yes,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,19.0,Barack Obama,,Black,Black,State questionnaire,Black,South,Protestant/Other Non-Catholic Christian,Protestant,The rich,Yes,Female,Black women,Married women,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 3,Non-white,No,All others,No,,Low Density Rural,Rural,Rural,Downscale,0.328746199607849
41208.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,Latino 18-29,Latino 18-29,A few times a month,Occasionally,Catholic/Do not attend weekly,Complete,,No,Call 2,4.0,Yes,Only cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,4.0,"No, I was not contacted",For Romney or neither,For Obama or neither,Walter Dalton,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and non white",,,No,No,Yes,,Yes,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democrat,Non-White Democrats,Liberal,1.0,Barack Obama,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,The rich,Yes,Female,Latino women,Married women,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 3,Non-white,No,All others,No,,Suburb,Rural,Rural,Very downscale,0.30973494052887
17775.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,Once a week,Weekly,All others,Complete,,No,Call 1,3.0,Yes,Only cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,"No, I was not contacted",For Romney or neither,For Obama or neither,Pat McCrory,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,No,No,No,,Yes,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,19.0,Barack Obama,,White,White,State questionnaire,White,South,Something else,Other,The rich,Yes,Female,White women,Married women,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 3,White something else,Yes,All others,No,All others,Low Density Rural,Rural,Rural,Downscale,0.226528212428093
16065.0,,,45-65,60+,45+,60+,50-64,60-64,Non Black 60+,White 60+,White 45-64,Once a week,Weekly,Protestant/Attend weekly,Complete,,No,Call 1,9.0,,Omit,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,"No, I was not contacted",For Romney or neither,For Obama or neither,Walter Dalton,,,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,,No,,Yes,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Moderate,47.0,Barack Obama,,White,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,The rich,Yes,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 3,White Protestants,No,All others,No,White Protestant non-evangelical,Suburb,Rural,Rural,Very upscale,0.514375686645508
59169.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,All others,All others,Once a week,Weekly,Catholic/Attend weekly,Complete,,No,Call 3,9.0,Yes,Both regular land-line and cell phone service,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,5.0,"Yes, for Barack Obama",For Obama or both,For Obama or neither,Pat McCrory,,,Mitt Romney,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,No,Yes,No,,No,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,All Other,Democrat,Non-White Democrats,Liberal,47.0,Barack Obama,,Other,American Indian,State questionnaire,Other,South,Catholic,Catholic,The rich,Yes,Female,All other races,Non married women,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 3,Non-white,No,All others,No,,Suburb,Rural,Rural,Very upscale,0.378720700740814
7393.0,,,65+,60+,45+,60+,65+,65 or over,Non Black 60+,White 60+,White 65+,Never,Never,All others,Complete,,No,,5.0,Yes,Both regular land-line and cell phone service,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,5.0,"Yes, for both Obama and Romney",For Obama or both,For Romney or both,Did not vote,,,Omit,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,No,Yes,No,,Yes,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,65+,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50024.0,Barack Obama,,White,White,State questionnaire,White,South,None,None,The rich,Yes,Male,White men,Married men,Rural,Small Cities/Rural, North Carolina,Telephone survey,,,,Version 3,White none,No,All others,No,All others,Low Density Rural,Rural,Rural,Very downscale,4.84375715255737
40242.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Black 18-29,Black 18-29,Black 18-29,Never,Never,All others,Complete,,No,Call 2,1.0,Yes,Both regular land-line and cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,Non white no college degree,,,,1.0,"No, I was not contacted",For Romney or neither,For Obama or neither,Walter Dalton,,,Barack Obama,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and non white",,,Omit,Yes,No,,Yes,,,,Enthusiastic,"Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Liberal,53.0,Barack Obama,,Black,Black,State questionnaire,Black,South,None,None,The rich,Yes,Female,Black women,Married women,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 3,Non-white,No,All others,No,,Low Density Rural,Rural,Rural,Very downscale,0.42688524723053
39726.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,Protestant/Do not attend weekly,Complete,,No,Call 2,2.0,Yes,Both regular land-line and cell phone service,,,,,,,College graduate,College graduate,More than High school graduate,White college degree,,,,1.0,"Yes, for both Obama and Romney",For Obama or both,For Romney or both,Walter Dalton,,,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,Yes,Yes,No,,Yes,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,44.0,Barack Obama,,White,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,The rich,Yes,Female,White women,Married women,Rural,Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 3,White Protestants,No,All others,No,White Protestant non-evangelical,Suburb,Rural,Rural,Downscale,0.526212573051453
17532.0,,,18-29,18-29,18-44,18-29,18-24,18-24,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,All others,Complete,,Yes,Call 1,4.0,Yes,Both regular land-line and cell phone service,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,"No, I was not contacted",For Romney or neither,For Obama or neither,Pat McCrory,,,Barack Obama,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,Yes,Yes,No,,No,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Something else,White Independent,Moderate,1.0,Barack Obama,,White,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other christian,The rich,Yes,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 3,White Protestants,Yes,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Suburb,Rural,Rural,Very downscale,0.273595124483109
7469.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a year,Occasionally,All others,Complete,,No,,8.0,Yes,Both regular land-line and cell phone service,,,,,,,High school graduate,No college degree,High school graduate or less,White no college degree,,,,4.0,"No, I was not contacted",For Romney or neither,For Obama or neither,Walter Dalton,,,Barack Obama,,,,,,,,,,,Yes,Yes,No,,Yes,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Conservative,50038.0,Barack Obama,,White,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other christian,The rich,Yes,Male,White men,Married men,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Telephone survey,,,,Version 3,White Protestants,,All others,No,White Protestant non-evangelical,Suburb,Rural,Rural,Downscale,2.51370000839233
7571.0,,,18-29,18-29,18-44,18-29,25-29,25-29,Non Black 18-29,White 18-29,White 18-29,A few times a year,Occasionally,Protestant/Do not attend weekly,Complete,,Yes,,13.0,Yes,Only cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,1.0,"No, I was not contacted",For Romney or neither,For Obama or neither,Other,,,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and white",,,Yes,No,No,,Yes,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Moderate,50060.0,Barack Obama,,White,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,The rich,Yes,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Telephone survey,,,,Version 3,White Protestants,No,White Born-again/Evangelical Christians,Yes,White Protestant evangelical,Suburb,Rural,Rural,Downscale,11.7550840377808
61923.0,,,30-44,30-59,18-44,30-44,40-49,40-44,Black 30-44,Black 30-44,Black 30-44,A few times a year,Occasionally,Protestant/Do not attend weekly,Complete,,No,Call 3,10.0,Yes,Only cell phone service,,,,,,,College graduate,College graduate,More than High school graduate,Non white college degree,,,,5.0,"No, I was not contacted",For Romney or neither,For Obama or neither,Walter Dalton,,,Barack Obama,,,Less than 100k,"$30,000 or more",50k or more,"$50,000 - $99,999",50 to 100 thousand,"Over $50,000 and non white",,,Yes,No,No,,No,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democrat,Non-White Democrats,Moderate,15.0,Barack Obama,,Black,Black,State questionnaire,Black,South,Protestant/Other Non-Catholic Christian,Protestant,The rich,Yes,Female,Black women,Non married women,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 3,Non-white,No,All others,No,,Suburb,Rural,Rural,Upscale,0.192469522356987
19377.0,,,30-44,30-59,18-44,30-44,30-39,30-39,Non Black 30-44,White 30-44,White 30-44,A few times a month,Occasionally,All others,Complete,,No,Call 1,4.0,Yes,Only cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,4.0,"No, I was not contacted",For Romney or neither,For Obama or neither,Walter Dalton,,,Barack Obama,,,Less than 100k,"Under $30,000",Less than 50k,"Under $30,000",Less than 50 thousand,"Under $50,000 and white",,,Yes,No,No,,No,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent,White Independent,Liberal,1.0,Barack Obama,,White,White,State questionnaire,White,South,Something else,Other,The rich,Yes,Female,White women,Non married women,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 3,White something else,Yes,All others,No,All others,Suburb,Rural,Rural,Very downscale,0.282514333724976
16760.0,,,45-65,30-59,45+,45-59,50-64,50-59,Non Black 45-59,White 45-59,White 45-64,A few times a year,Occasionally,Protestant/Do not attend weekly,Complete,,No,Call 1,10.0,Yes,Both regular land-line and cell phone service,,,,,,,Some college/assoc. degree,No college degree,More than High school graduate,White no college degree,,,,5.0,"Yes, for both Obama and Romney",For Obama or both,For Romney or both,Walter Dalton,,,Omit,,,Less than 100k,"$30,000 or more",Less than 50k,"$30,000 - $49,999",Less than 50 thousand,"Under $50,000 and white",,,Yes,Yes,No,,Yes,,,,"Satisfied, but not enthusiastic","Enthusiastic or satisfied, but not enthusiastic",The middle class,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democrat,White Democrat,Liberal,15.0,Barack Obama,,White,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,The rich,Yes,Female,White women,Married women,"Cities 10,000-50,000",Small Cities/Rural, North Carolina,Election day exit poll,,,,Version 3,White Protestants,Yes,All others,No,White Protestant non-evangelical,Suburb,Rural,Rural,Upscale,0.260112822055817
